,INDUSTRY_GICS,MKT,BACKDOOR,IPO_DATE,IPO_PRICE,IPO_AMOUNT,IPO_EXPENSE,IPO_PUBOFFRDATE,IPO_LEADUNDR,IPO_TYPE,IPO_NPCTCHANGE,IPO_PCTCHANGE,IPO_TURN,IPO_NTURN
300609.SZ,信息技术,创业板,否,2017/2/15 0:00,8.12,25000000,27726700,2017/1/18 0:00,安信证券股份有限公司,"网下询价,上网定价",135.9281437,43.96551724,0.02218,0.0033386
300610.SZ,材料,创业板,否,2017/2/13 0:00,10.57,25000000,46030000,2017/1/17 0:00,中航证券有限公司,"网下询价,上网定价",135.8081472,43.99243141,0.026376,0.007860321
300611.SZ,可选消费,创业板,否,2017/2/20 0:00,11.97,22370000,45695200,2017/1/25 0:00,兴业证券股份有限公司,"网下询价,上网定价",135.962877,44.0267335,0.027268663,0.008234063
300612.SZ,可选消费,创业板,否,2017/2/15 0:00,16.14,18000000,41849600,2017/1/25 0:00,中德证券有限责任公司,上网定价,135.757315,43.99008674,0.027222222,0.010600667
300613.SZ,信息技术,创业板,否,2017/2/20 0:00,55.64,11111500,51236400,2017/2/6 0:00,广发证券股份有限公司,上网定价,135.7588617,43.99712437,0.045034424,0.022023041
300615.SZ,信息技术,创业板,否,2017/2/15 0:00,14.37,20000000,37776100,2017/1/25 0:00,爱建证券有限责任公司,上网定价,135.8144031,43.98051496,0.026,0.0068635
300616.SZ,可选消费,创业板,否,2017/3/7 0:00,54.35,27000000,94147000,2017/2/13 0:00,招商证券股份有限公司,"网下询价,上网定价",135.829287,43.99264029,0.055925926,0.92084837
300617.SZ,工业,创业板,否,2017/2/28 0:00,24.38,16670000,52470400,2017/2/13 0:00,华泰联合证券有限责任公司,上网定价,135.773284,44.01148482,0.019796041,0.01834715
300618.SZ,材料,创业板,否,2017/3/6 0:00,12.45,30000000,47891042.2,2017/2/14 0:00,民生证券股份有限公司,"网下询价,上网定价",135.9174568,44.01606426,0.012333333,0.002798867
300619.SZ,工业,创业板,否,2017/3/1 0:00,10.98,18680000,33472000,2017/2/13 0:00,民生证券股份有限公司,上网定价,135.7368754,43.98907104,0.022489293,0.003683619
300620.SZ,信息技术,创业板,否,2017/3/10 0:00,11.43,22000000,31460000,2017/2/21 0:00,安信证券股份有限公司,"网下询价,上网定价",135.8444714,44.00699913,0.010454545,0.002236727
300621.SZ,工业,创业板,否,2017/3/16 0:00,8.6,34000000,36658100,2017/2/21 0:00,国海证券股份有限公司,"网下询价,上网定价",135.7027464,43.95348837,0.021373529,0.009600324
300622.SZ,可选消费,创业板,否,2017/3/15 0:00,9.83,21450000,40309500,2017/2/22 0:00,中德证券有限责任公司,"网下询价,上网定价",135.8757062,44.04883011,0.023799534,0.003279068
300623.SZ,信息技术,创业板,否,2017/3/14 0:00,27.63,23600000,49619400,2017/2/22 0:00,西南证券股份有限公司,"网下询价,上网定价",135.8632822,44.01013391,0.033711864,0.010945043
300624.SZ,信息技术,创业板,否,2018/1/18 0:00,16.55,20000000,41376400,2018/1/3 0:00,华林证券股份有限公司,上网定价,135.7532522,43.98791541,0.0355,0.763136148
300625.SZ,可选消费,创业板,否,2017/3/17 0:00,19.3,70000000,85439000,2017/2/27 0:00,广发证券股份有限公司,"网下询价,上网定价",120.5829435,43.98963731,0.026872857,0.793901086
300626.SZ,工业,创业板,否,2017/3/20 0:00,7.5,25000000,35348000,2017/3/1 0:00,中泰证券股份有限公司,"网下询价,上网定价",135.9259259,44,0.021024,0.00713356
300627.SZ,工业,创业板,否,2017/3/21 0:00,12.77,29800000,51112700,2017/3/2 0:00,广发证券股份有限公司,"网下询价,上网定价",135.7803154,44.00939702,0.01442953,0.003191946
300628.SZ,信息技术,创业板,否,2017/3/17 0:00,88.67,18670000,65921700,2017/3/2 0:00,中国国际金融股份有限公司,上网定价,135.8161028,43.99458667,0.028387788,0.025889661
300629.SZ,工业,创业板,否,2017/3/24 0:00,8.28,16666700,26111700,2017/3/9 0:00,恒泰长财证券有限责任公司,上网定价,135.8221477,43.96135266,0.02519995,0.003739913
300630.SZ,医疗保健,创业板,否,2017/3/28 0:00,11.49,30529405,36430000,2017/3/6 0:00,海通证券股份有限公司,"网下询价,上网定价",135.8308157,44.03829417,0.018998077,0.020797458
300631.SZ,工业,创业板,否,2017/3/23 0:00,11.97,16100000,38526400,2017/3/9 0:00,国泰君安证券股份有限公司,上网定价,135.962877,44.0267335,0.049689441,0.005282298
300632.SZ,信息技术,创业板,否,2017/4/6 0:00,7.39,28950000,36869400,2017/3/16 0:00,中信建投证券股份有限公司,"网下询价,上网定价",135.8082707,43.97834912,0.019689119,0.006545112
300633.SZ,医疗保健,创业板,否,2017/4/6 0:00,5.23,40010000,44657300,2017/3/16 0:00,"长城证券股份有限公司,中国国际金融股份有限公司","网下询价,上网定价",135.5909695,43.97705545,0.025243689,0.006057261
300634.SZ,信息技术,创业板,否,2018/3/23 0:00,7.17,40010000,47689400,2018/3/6 0:00,中信证券股份有限公司,"网下询价,上网定价",135.755814,43.93305439,0.058602849,0.01364359
300635.SZ,工业,创业板,否,2017/3/31 0:00,12.39,21200000,60199200,2017/3/13 0:00,国金证券股份有限公司,"网下询价,上网定价",105.2690583,43.98708636,0.016066038,0.736572623
300636.SZ,医疗保健,创业板,否,2017/3/31 0:00,14.47,20000000,26370000,2017/3/17 0:00,国金证券股份有限公司,上网定价,92.85028791,44.02211472,0.018005,0.587443531
300637.SZ,材料,创业板,否,2017/4/12 0:00,10.02,30000000,54570000,2017/3/22 0:00,海通证券股份有限公司,"网下询价,上网定价",100.6930007,44.01197605,0.014,1.061818123
300638.SZ,信息技术,创业板,否,2017/4/13 0:00,10.45,20000000,28407100,2017/3/23 0:00,国信证券股份有限公司,上网定价,135.8139535,44.01913876,0.0335,0.0126098
300639.SZ,医疗保健,创业板,否,2017/4/12 0:00,18.39,22500000,41524100,2017/3/22 0:00,广发证券股份有限公司,"网下询价,上网定价",83.0060423,43.99129962,0.033777778,1.05112803
300640.SZ,可选消费,创业板,否,2017/4/17 0:00,9.41,20000000,38830000,2017/3/30 0:00,兴业证券股份有限公司,上网定价,135.7195572,43.9957492,0.035,0.011496699
300641.SZ,材料,创业板,否,2017/4/18 0:00,10.73,72000000,73740900,2017/3/27 0:00,中国国际金融股份有限公司,"网下询价,上网定价",74.17475728,43.9888164,0.03035,1.84979713
300642.SZ,医疗保健,创业板,否,2017/4/21 0:00,36.1,15000000,42430000,2017/4/10 0:00,中国中投证券有限责任公司,上网定价,94.30550212,43.98891967,0.042,1.173107505
300643.SZ,可选消费,创业板,否,2017/5/5 0:00,4.3,50000000,38900000,2017/4/13 0:00,海通证券股份有限公司,"网下询价,上网定价",136.0258481,43.95348837,0.017634,0.006884281
300644.SZ,材料,创业板,否,2018/2/6 0:00,18.03,16000000,35846100,2018/1/24 0:00,"德邦证券股份有限公司,华泰联合证券有限责任公司",上网定价,88.55932203,43.9822518,0.04248125,2.174277782
300645.SZ,信息技术,创业板,否,2017/4/21 0:00,12.35,16666667,47613300,2017/4/10 0:00,中信证券股份有限公司,上网定价,135.8267717,43.96761134,0.033599999,0.074109361
300647.SZ,信息技术,创业板,否,2017/5/3 0:00,8.96,30000000,49568300,2017/4/12 0:00,广发证券股份有限公司,"网下询价,上网定价",135.9689922,43.97321429,0.031,0.175824344
300648.SZ,工业,创业板,否,2017/4/25 0:00,15.74,17000000,32994400,2017/4/11 0:00,兴业证券股份有限公司,上网定价,135.818262,44.02795426,0.023529412,0.04224347
300649.SZ,工业,创业板,否,2017/5/5 0:00,9.04,16000000,35143000,2017/4/20 0:00,国信证券股份有限公司,上网定价,135.8678955,44.02654867,0.025625,0.009947375
300650.SZ,可选消费,创业板,否,2017/5/3 0:00,13.95,15787000,30250000,2017/4/19 0:00,天风证券股份有限公司,上网定价,135.8387257,44.01433692,0.017831127,0.657953441
300651.SZ,可选消费,创业板,否,2017/5/9 0:00,13.71,18933400,40333000,2017/4/20 0:00,广发证券股份有限公司,上网定价,122.289767,43.98249453,0.036971701,1.125279546
300652.SZ,可选消费,创业板,否,2017/5/16 0:00,15.88,22000000,41510000,2017/4/25 0:00,国金证券股份有限公司,"网下询价,上网定价",73.15260166,44.01763224,0.041140909,2.395517588
300653.SZ,医疗保健,创业板,否,2017/5/16 0:00,11.72,20000000,42690900,2017/4/28 0:00,广发证券股份有限公司,上网定价,135.8412322,44.02730375,0.0175,0.123466305
300654.SZ,可选消费,创业板,否,2017/9/26 0:00,7.71,23350000,34970000,2017/9/5 0:00,首创证券有限责任公司,"网下询价,上网定价",135.8558559,43.9688716,0.038394004,0.021461112
300655.SZ,材料,创业板,否,2017/5/23 0:00,6.92,22062500,29963800,2017/5/3 0:00,招商证券股份有限公司,"网下询价,上网定价",136.1445783,43.93063584,0.033994334,0.010172192
300656.SZ,信息技术,创业板,否,2017/5/19 0:00,15.6,15000000,26991000,2017/5/5 0:00,长城证券股份有限公司,上网定价,135.8860196,43.97435897,0.04934,0.623139799
300657.SZ,信息技术,创业板,否,2017/5/23 0:00,7.77,26000000,38016000,2017/5/2 0:00,兴业证券股份有限公司,"网下询价,上网定价",135.746202,44.01544402,0.027876923,0.0099335
300658.SZ,可选消费,创业板,否,2017/6/2 0:00,19.41,25000000,51218700,2017/5/9 0:00,广发证券股份有限公司,"网下询价,上网定价",52.05724508,43.99793921,0.034044,2.000052452
300659.SZ,信息技术,创业板,否,2017/5/26 0:00,12.85,20400000,36471000,2017/5/8 0:00,民生证券股份有限公司,"网下询价,上网定价",118.1081081,43.9688716,0.019151961,1.059311986
300660.SZ,工业,创业板,否,2017/6/2 0:00,50.19,25270000,68892200,2017/5/11 0:00,中信建投证券股份有限公司,"网下询价,上网定价",18.02961118,43.99282726,0.099659676,1.498018265
300661.SZ,信息技术,创业板,否,2017/6/6 0:00,29.82,15000000,40294500,2017/5/18 0:00,中信证券股份有限公司,上网定价,61.41127154,43.99731724,0.044666667,1.244374156
300662.SZ,工业,创业板,否,2017/6/8 0:00,6.55,45000000,36919400,2017/5/17 0:00,中信建投证券股份有限公司,"网下询价,上网定价",135.8430541,43.96946565,0.022311111,0.020310042
300663.SZ,信息技术,创业板,否,2017/6/8 0:00,7.27,32860000,35110800,2017/5/17 0:00,海通证券股份有限公司,"网下询价,上网定价",135.9121299,44.01650619,0.023006695,0.054806177
300664.SZ,工业,创业板,否,2018/1/5 0:00,8.88,80000000,45650500,2017/12/18 0:00,华泰联合证券有限责任公司,"网下询价,上网定价",84.67552776,44.03153153,0.03775,1.421916842
300665.SZ,材料,创业板,否,2017/6/13 0:00,10.13,19000000,24598500,2017/5/25 0:00,德邦证券股份有限公司,上网定价,135.9835504,44.02764067,0.036315789,0.380363613
300666.SZ,信息技术,创业板,否,2017/6/15 0:00,4.64,54690000,41643800,2017/5/23 0:00,国信证券股份有限公司,"网下询价,上网定价",136.0778443,43.96551724,0.028160541,0.010262498
300667.SZ,信息技术,创业板,否,2017/6/19 0:00,10.75,17000000,28518900,2017/6/5 0:00,华安证券股份有限公司,上网定价,135.7881137,44,0.02,0.622563839
300668.SZ,工业,创业板,否,2017/6/19 0:00,20.92,10580000,29934900,2017/6/2 0:00,广发证券股份有限公司,上网定价,118.9575033,43.97705545,0.039905482,1.107807755
300669.SZ,工业,创业板,否,2017/6/29 0:00,11,21050000,30649200,2017/6/9 0:00,广发证券股份有限公司,"网下询价,上网定价",93.30808081,44,0.032593824,1.231886864
300670.SZ,工业,创业板,否,2017/7/3 0:00,10.93,27000000,23921100,2017/6/14 0:00,华泰联合证券有限责任公司,"网下询价,上网定价",67.47141042,44.0073193,0.041588889,1.458212495
300671.SZ,信息技术,创业板,否,2017/7/5 0:00,8.11,25350000,32852358.49,2017/6/14 0:00,国金证券股份有限公司,"网下询价,上网定价",135.9589041,44.01972873,0.012859961,1.209608197
300672.SZ,信息技术,创业板,否,2017/7/12 0:00,8.48,27941167,27569895.12,2017/6/20 0:00,华泰联合证券有限责任公司,"网下询价,上网定价",109.6642097,43.98584906,0.035184644,1.481147051
300673.SZ,日常消费,创业板,否,2017/7/11 0:00,22.34,20000000,48555800,2017/6/28 0:00,安信证券股份有限公司,上网定价,26.04911408,44.00179051,0.0435,1.749808431
300675.SZ,工业,创业板,否,2017/7/19 0:00,3.66,36666700,26802500,2017/6/26 0:00,申万宏源证券承销保荐有限责任公司,"网下询价,上网定价",135.8633776,43.98907104,0.043363597,0.010657735
300676.SZ,医疗保健,创业板,否,2017/7/14 0:00,13.64,40100000,63102700,2017/6/27 0:00,中信证券股份有限公司,"网下询价,上网定价",135.7942974,43.98826979,0.013715711,0.006950324
300677.SZ,医疗保健,创业板,否,2017/7/21 0:00,20.39,24309827,56979600,2017/7/3 0:00,国金证券股份有限公司,"网下询价,上网定价",36.27384196,43.99215302,0.030333412,1.577583313
300678.SZ,信息技术,创业板,否,2017/7/28 0:00,7.85,25000000,38700000,2017/7/4 0:00,国信证券股份有限公司,"网下询价,上网定价",135.6637168,43.94904459,0.0384,0.887650192
300679.SZ,信息技术,创业板,否,2017/7/31 0:00,67.72,30000000,171931900,2017/7/11 0:00,招商证券股份有限公司,"网下询价,上网定价",7.444626743,44.00472534,0.097013333,1.637522936
300680.SZ,可选消费,创业板,否,2017/7/25 0:00,8.68,17000000,27506300,2017/7/11 0:00,广发证券股份有限公司,上网定价,135.76,44.00921659,0.051382353,0.702473164
300681.SZ,工业,创业板,否,2017/7/25 0:00,17.46,18900000,38577200,2017/7/12 0:00,海通证券股份有限公司,上网定价,71.32060461,43.9862543,0.057978836,1.670835733
300682.SZ,信息技术,创业板,否,2017/8/1 0:00,5.51,45000000,47270700,2017/7/12 0:00,中信证券股份有限公司,"网下询价,上网定价",97.3518285,43.92014519,0.031111111,1.342048287
300683.SZ,医疗保健,创业板,否,2017/8/8 0:00,32.94,25838760,53652900,2017/7/19 0:00,安信证券股份有限公司,"网下询价,上网定价",24.98418722,43.98907104,0.035605424,1.81799686
300684.SZ,材料,创业板,否,2017/12/27 0:00,8,21720000,27563300,2017/12/6 0:00,安信证券股份有限公司,"网下询价,上网定价",135.8506944,44,0.043609576,0.009255526
300685.SZ,医疗保健,创业板,否,2017/8/2 0:00,13.86,20000000,29970000,2017/7/20 0:00,中信证券股份有限公司,上网定价,135.9218437,44.01154401,0.036,0.014897949
300686.SZ,信息技术,创业板,否,2017/8/4 0:00,9.39,31300000,48907000,2017/7/17 0:00,国信证券股份有限公司,"网下询价,上网定价",96.74556213,43.9829606,0.039258786,2.346946001
300687.SZ,信息技术,创业板,否,2017/8/3 0:00,22.14,20000000,37973584.91,2017/7/21 0:00,光大证券股份有限公司,上网定价,46.67503137,43.99277326,0.023,2.125444174
300688.SZ,工业,创业板,否,2017/8/10 0:00,10.75,17000000,31018400,2017/7/27 0:00,招商证券股份有限公司,上网定价,135.7881137,44,0.020588235,0.014789412
300689.SZ,信息技术,创业板,否,2017/8/9 0:00,14.39,17000000,30935849.08,2017/7/27 0:00,国金证券股份有限公司,上网定价,135.8108108,43.98888117,0.027647059,1.628144622
300690.SZ,工业,创业板,否,2017/8/8 0:00,32.12,17340000,78448900,2017/7/26 0:00,华泰联合证券有限责任公司,上网定价,23.37297297,43.99128269,0.0455594,2.075245619
300691.SZ,信息技术,创业板,否,2017/8/11 0:00,15.96,21400000,43144000,2017/7/25 0:00,安信证券股份有限公司,"网下询价,上网定价",135.8572672,43.98496241,0.035004673,0.034127384
300692.SZ,工业,创业板,否,2017/8/21 0:00,8.78,26670000,34094300,2017/7/31 0:00,海通证券股份有限公司,"网下询价,上网定价",135.7594937,43.96355353,0.03271841,0.013550769
300693.SZ,工业,创业板,否,2017/8/22 0:00,14.42,22810000,33003100,2017/7/31 0:00,民生证券股份有限公司,"网下询价,上网定价",135.7899807,43.9667129,0.035949145,0.653470337
300695.SZ,可选消费,创业板,否,2017/9/8 0:00,62.67,16677700,87597500,2017/8/7 0:00,海通证券股份有限公司,上网定价,37.00132979,43.99234083,0.1175222,1.209452391
300696.SZ,工业,创业板,否,2017/8/22 0:00,22.38,17250000,33554410,2017/8/9 0:00,广发证券股份有限公司,上网定价,135.8051505,44.01251117,0.03826087,0.608326495
300697.SZ,材料,创业板,否,2017/9/7 0:00,7.63,40000000,39235200,2017/8/16 0:00,广发证券股份有限公司,"网下询价,上网定价",135.8507734,44.03669725,0.03,0.012584026
300698.SZ,信息技术,创业板,否,2017/8/31 0:00,6,33500000,32516400,2017/8/14 0:00,海通证券股份有限公司,"网下询价,上网定价",135.7638889,44,0.02119403,0.006668597
300699.SZ,材料,创业板,否,2017/9/1 0:00,11.26,92000000,89432000,2017/8/15 0:00,"华泰联合证券有限责任公司,中信证券股份有限公司","网下询价,上网定价",135.7186922,43.96092362,0.02173913,0.010827087
300700.SZ,材料,创业板,否,2017/9/12 0:00,10.49,20600000,29446200,2017/8/22 0:00,申万宏源证券承销保荐有限责任公司,"网下询价,上网定价",135.7379219,44.04194471,0.026213592,0.005845097
300701.SZ,信息技术,创业板,否,2017/9/15 0:00,13.14,20000000,26633300,2017/8/31 0:00,长江证券承销保荐有限公司,上网定价,135.8350951,43.98782344,0.0325,0.01294065
300702.SZ,医疗保健,创业板,否,2017/9/19 0:00,22.41,30000000,62431300,2017/8/30 0:00,中信建投证券股份有限公司,"网下询价,上网定价",71.73845677,43.99821508,0.025003333,1.078980207
300703.SZ,可选消费,创业板,否,2017/9/19 0:00,19.83,20000000,32075500,2017/9/6 0:00,中国中投证券有限责任公司,上网定价,71.70868347,44.02420575,0.032095,1.007466555
300705.SZ,医疗保健,创业板,否,2017/10/10 0:00,10.37,29340000,36002000,2017/9/12 0:00,西部证券股份有限公司,"网下询价,上网定价",135.9008707,43.97299904,0.022375596,0.591670394
300706.SZ,信息技术,创业板,否,2017/9/26 0:00,9.97,19600000,31211500,2017/9/13 0:00,兴业证券股份有限公司,上网定价,135.7938719,44.03209629,0.029081633,0.010709082
300707.SZ,可选消费,创业板,否,2017/10/10 0:00,15.09,19650000,44725600,2017/9/20 0:00,国金证券股份有限公司,上网定价,135.7570179,44.00265076,0.036132316,0.749172747
